1347,Left Hemisphere,inferiortemporal GrayVol,Temporal Lobe
1348,Left Hemisphere,inferiortemporal ThickAvg,Temporal Lobe
1349,Left Hemisphere,inferiortemporal ThickStd,Temporal Lobe
1350,Left Hemisphere,inferiortemporal MeanCurv,Temporal Lobe
1351,Left Hemisphere,inferiortemporal GausCurv,Temporal Lobe
1352,Left Hemisphere,inferiortemporal FoldInd,Temporal Lobe
1353,Left Hemisphere,inferiortemporal CurvInd,Temporal Lobe
1354,Left Hemisphere,isthmuscingulate NumVert,Cingulate Cortex
1355,Left Hemisphere,isthmuscingulate SurfArea,Cingulate Cortex
1356,Left Hemisphere,isthmuscingulate GrayVol,Cingulate Cortex
1357,Left Hemisphere,isthmuscingulate ThickAvg,Cingulate Cortex
1358,Left Hemisphere,isthmuscingulate ThickStd,Cingulate Cortex
1359,Left Hemisphere,isthmuscingulate MeanCurv,Cingulate Cortex
1360,Left Hemisphere,isthmuscingulate GausCurv,Cingulate Cortex
1361,Left Hemisphere,isthmuscingulate FoldInd,Cingulate Cortex
1362,Left Hemisphere,isthmuscingulate CurvInd,Cingulate Cortex
1363,Left Hemisphere,lateraloccipital NumVert,Occipital Lobe
1364,Left Hemisphere,lateraloccipital SurfArea,Occipital Lobe
1365,Left Hemisphere,lateraloccipital GrayVol,Occipital Lobe
1366,Left Hemisphere,lateraloccipital ThickAvg,Occipital Lobe
1367,Left Hemisphere,lateraloccipital ThickStd,Occipital Lobe
1368,Left Hemisphere,lateraloccipital MeanCurv,Occipital Lobe
1369,Left Hemisphere,lateraloccipital GausCurv,Occipital Lobe
1370,Left Hemisphere,lateraloccipital FoldInd,Occipital Lobe
1371,Left Hemisphere,lateraloccipital CurvInd,Occipital Lobe
1372,Left Hemisphere,lateralorbitofrontal NumVert,Frontal Lobe
1373,Left Hemisphere,lateralorbitofrontal SurfArea,Frontal Lobe
1374,Left Hemisphere,lateralorbitofrontal GrayVol,Frontal Lobe
1375,Left Hemisphere,lateralorbitofrontal ThickAvg,Frontal Lobe
1376,Left Hemisphere,lateralorbitofrontal ThickStd,Frontal Lobe
1377,Left Hemisphere,lateralorbitofrontal MeanCurv,Frontal Lobe
1378,Left Hemisphere,lateralorbitofrontal GausCurv,Frontal Lobe
1379,Left Hemisphere,lateralorbitofrontal FoldInd,Frontal Lobe
1380,Left Hemisphere,lateralorbitofrontal CurvInd,Frontal Lobe
1381,Left Hemisphere,lingual NumVert,Occipital Lobe
1382,Left Hemisphere,lingual SurfArea,Occipital Lobe
1383,Left Hemisphere,lingual GrayVol,Occipital Lobe
1384,Left Hemisphere,lingual ThickAvg,Occipital Lobe
1385,Left Hemisphere,lingual ThickStd,Occipital Lobe
1386,Left Hemisphere,lingual MeanCurv,Occipital Lobe
1387,Left Hemisphere,lingual GausCurv,Occipital Lobe
1388,Left Hemisphere,lingual FoldInd,Occipital Lobe
1389,Left Hemisphere,lingual CurvInd,Occipital Lobe
1390,Left Hemisphere,medialorbitofrontal NumVert,Frontal Lobe
1391,Left Hemisphere,medialorbitofrontal SurfArea,Frontal Lobe
1392,Left Hemisphere,medialorbitofrontal GrayVol,Frontal Lobe
1393,Left Hemisphere,medialorbitofrontal ThickAvg,Frontal Lobe
1394,Left Hemisphere,medialorbitofrontal ThickStd,Frontal Lobe
1395,Left Hemisphere,medialorbitofrontal MeanCurv,Frontal Lobe
1396,Left Hemisphere,medialorbitofrontal GausCurv,Frontal Lobe
1397,Left Hemisphere,medialorbitofrontal FoldInd,Frontal Lobe
1398,Left Hemisphere,medialorbitofrontal CurvInd,Frontal Lobe
1399,Left Hemisphere,middletemporal NumVert,Temporal Lobe
1400,Left Hemisphere,middletemporal SurfArea,Temporal Lobe
1401,Left Hemisphere,middletemporal GrayVol,Temporal Lobe
1402,Left Hemisphere,middletemporal ThickAvg,Temporal Lobe
1403,Left Hemisphere,middletemporal ThickStd,Temporal Lobe
1404,Left Hemisphere,middletemporal MeanCurv,Temporal Lobe
1405,Left Hemisphere,middletemporal GausCurv,Temporal Lobe
1406,Left Hemisphere,middletemporal FoldInd,Temporal Lobe
1407,Left Hemisphere,middletemporal CurvInd,Temporal Lobe
1408,Left Hemisphere,parahippocampal NumVert,Temporal Lobe
1409,Left Hemisphere,parahippocampal SurfArea,Temporal Lobe
1410,Left Hemisphere,parahippocampal GrayVol,Temporal Lobe
1411,Left Hemisphere,parahippocampal ThickAvg,Temporal Lobe
1412,Left Hemisphere,parahippocampal ThickStd,Temporal Lobe
1413,Left Hemisphere,parahippocampal MeanCurv,Temporal Lobe
1414,Left Hemisphere,parahippocampal GausCurv,Temporal Lobe
1415,Left Hemisphere,parahippocampal FoldInd,Temporal Lobe
1416,Left Hemisphere,parahippocampal CurvInd,Temporal Lobe
1417,Left Hemisphere,paracentral NumVert,Frontal Lobe
1418,Left Hemisphere,paracentral SurfArea,Frontal Lobe
1419,Left Hemisphere,paracentral GrayVol,Frontal Lobe
1420,Left Hemisphere,paracentral ThickAvg,Frontal Lobe
1421,Left Hemisphere,paracentral ThickStd,Frontal Lobe
1422,Left Hemisphere,paracentral MeanCurv,Frontal Lobe
1423,Left Hemisphere,paracentral GausCurv,Frontal Lobe
1424,Left Hemisphere,paracentral FoldInd,Frontal Lobe
1425,Left Hemisphere,paracentral CurvInd,Frontal Lobe
1426,Left Hemisphere,parsopercularis NumVert,Frontal Lobe
1427,Left Hemisphere,parsopercularis SurfArea,Frontal Lobe
1428,Left Hemisphere,parsopercularis GrayVol,Frontal Lobe
1429,Left Hemisphere,parsopercularis ThickAvg,Frontal Lobe
1430,Left Hemisphere,parsopercularis ThickStd,Frontal Lobe
1431,Left Hemisphere,parsopercularis MeanCurv,Frontal Lobe
1432,Left Hemisphere,parsopercularis GausCurv,Frontal Lobe
1433,Left Hemisphere,parsopercularis FoldInd,Frontal Lobe
1434,Left Hemisphere,parsopercularis CurvInd,Frontal Lobe
1435,Left Hemisphere,parsorbitalis NumVert,Frontal Lobe
1436,Left Hemisphere,parsorbitalis SurfArea,Frontal Lobe
1437,Left Hemisphere,parsorbitalis GrayVol,Frontal Lobe
1438,Left Hemisphere,parsorbitalis ThickAvg,Frontal Lobe
1439,Left Hemisphere,parsorbitalis ThickStd,Frontal Lobe
1440,Left Hemisphere,parsorbitalis MeanCurv,Frontal Lobe
1441,Left Hemisphere,parsorbitalis GausCurv,Frontal Lobe
1442,Left Hemisphere,parsorbitalis FoldInd,Frontal Lobe
1443,Left Hemisphere,parsorbitalis CurvInd,Frontal Lobe
1444,Left Hemisphere,parstriangularis NumVert,Frontal Lobe
1445,Left Hemisphere,parstriangularis SurfArea,Frontal Lobe
1446,Left Hemisphere,parstriangularis GrayVol,Frontal Lobe
1447,Left Hemisphere,parstriangularis ThickAvg,Frontal Lobe
1448,Left Hemisphere,parstriangularis ThickStd,Frontal Lobe
1449,Left Hemisphere,parstriangularis MeanCurv,Frontal Lobe
1450,Left Hemisphere,parstriangularis GausCurv,Frontal Lobe
1451,Left Hemisphere,parstriangularis FoldInd,Frontal Lobe
1452,Left Hemisphere,parstriangularis CurvInd,Frontal Lobe
1453,Left Hemisphere,pericalcarine NumVert,Occipital Lobe
1454,Left Hemisphere,pericalcarine SurfArea,Occipital Lobe
1455,Left Hemisphere,pericalcarine GrayVol,Occipital Lobe
1456,Left Hemisphere,pericalcarine ThickAvg,Occipital Lobe
1457,Left Hemisphere,pericalcarine ThickStd,Occipital Lobe
1458,Left Hemisphere,pericalcarine MeanCurv,Occipital Lobe
1459,Left Hemisphere,pericalcarine GausCurv,Occipital Lobe
1460,Left Hemisphere,pericalcarine FoldInd,Occipital Lobe
1461,Left Hemisphere,pericalcarine CurvInd,Occipital Lobe
1462,Left Hemisphere,postcentral NumVert,Parietal Lobe
1463,Left Hemisphere,postcentral SurfArea,Parietal Lobe
1464,Left Hemisphere,postcentral GrayVol,Parietal Lobe
1465,Left Hemisphere,postcentral ThickAvg,Parietal Lobe
1466,Left Hemisphere,postcentral ThickStd,Parietal Lobe
1467,Left Hemisphere,postcentral MeanCurv,Parietal Lobe
1468,Left Hemisphere,postcentral GausCurv,Parietal Lobe
1469,Left Hemisphere,postcentral FoldInd,Parietal Lobe
1470,Left Hemisphere,postcentral CurvInd,Parietal Lobe
1471,Left Hemisphere,posteriorcingulate NumVert,Cingulate Cortex
1472,Left Hemisphere,posteriorcingulate SurfArea,Cingulate Cortex
1473,Left Hemisphere,posteriorcingulate GrayVol,Cingulate Cortex
1474,Left Hemisphere,posteriorcingulate ThickAvg,Cingulate Cortex
1475,Left Hemisphere,posteriorcingulate ThickStd,Cingulate Cortex
1476,Left Hemisphere,posteriorcingulate MeanCurv,Cingulate Cortex
1477,Left Hemisphere,posteriorcingulate GausCurv,Cingulate Cortex
1478,Left Hemisphere,posteriorcingulate FoldInd,Cingulate Cortex
1479,Left Hemisphere,posteriorcingulate CurvInd,Cingulate Cortex
1480,Left Hemisphere,precentral NumVert,Frontal Lobe
1481,Left Hemisphere,precentral SurfArea,Frontal Lobe
1482,Left Hemisphere,precentral GrayVol,Frontal Lobe
1483,Left Hemisphere,precentral ThickAvg,Frontal Lobe
1484,Left Hemisphere,precentral ThickStd,Frontal Lobe
1485,Left Hemisphere,precentral MeanCurv,Frontal Lobe
1486,Left Hemisphere,precentral GausCurv,Frontal Lobe
1487,Left Hemisphere,precentral FoldInd,Frontal Lobe
1488,Left Hemisphere,precentral CurvInd,Frontal Lobe
1489,Left Hemisphere,precuneus NumVert,Occipital Lobe
1490,Left Hemisphere,precuneus SurfArea,Occipital Lobe
1491,Left Hemisphere,precuneus GrayVol,Occipital Lobe
1492,Left Hemisphere,precuneus ThickAvg,Occipital Lobe
1493,Left Hemisphere,precuneus ThickStd,Occipital Lobe
1494,Left Hemisphere,precuneus MeanCurv,Occipital Lobe
1495,Left Hemisphere,precuneus GausCurv,Occipital Lobe
1496,Left Hemisphere,precuneus FoldInd,Occipital Lobe
1497,Left Hemisphere,precuneus CurvInd,Occipital Lobe
1498,Left Hemisphere,rostralanteriorcingulate NumVert,Cingulate Cortex
1499,Left Hemisphere,rostralanteriorcingulate SurfArea,Cingulate Cortex
1500,Left Hemisphere,rostralanteriorcingulate GrayVol,Cingulate Cortex
1501,Left Hemisphere,rostralanteriorcingulate ThickAvg,Cingulate Cortex
1502,Left Hemisphere,rostralanteriorcingulate ThickStd,Cingulate Cortex
1503,Left Hemisphere,rostralanteriorcingulate MeanCurv,Cingulate Cortex
1504,Left Hemisphere,rostralanteriorcingulate GausCurv,Cingulate Cortex
1505,Left Hemisphere,rostralanteriorcingulate FoldInd,Cingulate Cortex
1506,Left Hemisphere,rostralanteriorcingulate CurvInd,Cingulate Cortex
1507,Left Hemisphere,rostralmiddlefrontal NumVert,Frontal Lobe
1508,Left Hemisphere,rostralmiddlefrontal SurfArea,Frontal Lobe
1509,Left Hemisphere,rostralmiddlefrontal GrayVol,Frontal Lobe
1510,Left Hemisphere,rostralmiddlefrontal ThickAvg,Frontal Lobe
1511,Left Hemisphere,rostralmiddlefrontal ThickStd,Frontal Lobe
1512,Left Hemisphere,rostralmiddlefrontal MeanCurv,Frontal Lobe
1513,Left Hemisphere,rostralmiddlefrontal GausCurv,Frontal Lobe
1514,Left Hemisphere,rostralmiddlefrontal FoldInd,Frontal Lobe
1515,Left Hemisphere,rostralmiddlefrontal CurvInd,Frontal Lobe
1516,Left Hemisphere,superiorfrontal NumVert,Frontal Lobe
1517,Left Hemisphere,superiorfrontal SurfArea,Frontal Lobe
1518,Left Hemisphere,superiorfrontal GrayVol,Frontal Lobe
1519,Left Hemisphere,superiorfrontal ThickAvg,Frontal Lobe
1520,Left Hemisphere,superiorfrontal ThickStd,Frontal Lobe
1521,Left Hemisphere,superiorfrontal MeanCurv,Frontal Lobe
1522,Left Hemisphere,superiorfrontal GausCurv,Frontal Lobe
1523,Left Hemisphere,superiorfrontal FoldInd,Frontal Lobe
1524,Left Hemisphere,superiorfrontal CurvInd,Frontal Lobe
1525,Left Hemisphere,superiorparietal NumVert,Parietal Lobe
1526,Left Hemisphere,superiorparietal SurfArea,Parietal Lobe
1527,Left Hemisphere,superiorparietal GrayVol,Parietal Lobe
1528,Left Hemisphere,superiorparietal ThickAvg,Parietal Lobe
1529,Left Hemisphere,superiorparietal ThickStd,Parietal Lobe
1530,Left Hemisphere,superiorparietal MeanCurv,Parietal Lobe
1531,Left Hemisphere,superiorparietal GausCurv,Parietal Lobe
1532,Left Hemisphere,superiorparietal FoldInd,Parietal Lobe
1533,Left Hemisphere,superiorparietal CurvInd,Parietal Lobe
1534,Left Hemisphere,superiortemporal NumVert,Temporal Lobe
1535,Left Hemisphere,superiortemporal SurfArea,Temporal Lobe
1536,Left Hemisphere,superiortemporal GrayVol,Temporal Lobe
1537,Left Hemisphere,superiortemporal ThickAvg,Temporal Lobe
1538,Left Hemisphere,superiortemporal ThickStd,Temporal Lobe
1539,Left Hemisphere,superiortemporal MeanCurv,Temporal Lobe
1540,Left Hemisphere,superiortemporal GausCurv,Temporal Lobe
1541,Left Hemisphere,superiortemporal FoldInd,Temporal Lobe
1542,Left Hemisphere,superiortemporal CurvInd,Temporal Lobe
1543,Left Hemisphere,supramarginal NumVert,Parietal Lobe
1544,Left Hemisphere,supramarginal SurfArea,Parietal Lobe
1545,Left Hemisphere,supramarginal GrayVol,Parietal Lobe
1546,Left Hemisphere,supramarginal ThickAvg,Parietal Lobe
1547,Left Hemisphere,supramarginal ThickStd,Parietal Lobe
1548,Left Hemisphere,supramarginal MeanCurv,Parietal Lobe
1549,Left Hemisphere,supramarginal GausCurv,Parietal Lobe
1550,Left Hemisphere,supramarginal FoldInd,Parietal Lobe
1551,Left Hemisphere,supramarginal CurvInd,Parietal Lobe
1552,Left Hemisphere,frontalpole NumVert,Miscellaneous
1553,Left Hemisphere,frontalpole SurfArea,Miscellaneous
1554,Left Hemisphere,frontalpole GrayVol,Miscellaneous
1555,Left Hemisphere,frontalpole ThickAvg,Miscellaneous
1556,Left Hemisphere,frontalpole ThickStd,Miscellaneous
1557,Left Hemisphere,frontalpole MeanCurv,Miscellaneous
1558,Left Hemisphere,frontalpole GausCurv,Miscellaneous
1559,Left Hemisphere,frontalpole FoldInd,Miscellaneous
1560,Left Hemisphere,frontalpole CurvInd,Miscellaneous
1561,Left Hemisphere,temporalpole NumVert,Miscellaneous
1562,Left Hemisphere,temporalpole SurfArea,Miscellaneous
1563,Left Hemisphere,temporalpole GrayVol,Miscellaneous
1564,Left Hemisphere,temporalpole ThickAvg,Miscellaneous
1565,Left Hemisphere,temporalpole ThickStd,Miscellaneous
1566,Left Hemisphere,temporalpole MeanCurv,Miscellaneous
1567,Left Hemisphere,temporalpole GausCurv,Miscellaneous
1568,Left Hemisphere,temporalpole FoldInd,Miscellaneous
1569,Left Hemisphere,temporalpole CurvInd,Miscellaneous
1570,Left Hemisphere,transversetemporal NumVert,Temporal Lobe
1571,Left Hemisphere,transversetemporal SurfArea,Temporal Lobe
1572,Left Hemisphere,transversetemporal GrayVol,Temporal Lobe
1573,Left Hemisphere,transversetemporal ThickAvg,Temporal Lobe
1574,Left Hemisphere,transversetemporal ThickStd,Temporal Lobe
1575,Left Hemisphere,transversetemporal MeanCurv,Temporal Lobe
1576,Left Hemisphere,transversetemporal GausCurv,Temporal Lobe
1577,Left Hemisphere,transversetemporal FoldInd,Temporal Lobe
1578,Left Hemisphere,transversetemporal CurvInd,Temporal Lobe
1579,Left Hemisphere,insula NumVert,Insula
1580,Left Hemisphere,insula SurfArea,Insula
1581,Left Hemisphere,insula GrayVol,Insula
1582,Left Hemisphere,insula ThickAvg,Insula
1583,Left Hemisphere,insula ThickStd,Insula
1584,Left Hemisphere,insula MeanCurv,Insula
1585,Left Hemisphere,insula GausCurv,Insula
1586,Left Hemisphere,insula FoldInd,Insula
1587,Left Hemisphere,insula CurvInd,Insula
1588,Left Hemisphere,Number of Vertices,Ventricle
1589,Left Hemisphere,White Surface Total Area,Miscellaneous
1590,Left Hemisphere,BA1 NumVert,Brodmann Area
1591,Left Hemisphere,BA1 SurfArea,Brodmann Area
1592,Left Hemisphere,BA1 GrayVol,Brodmann Area
1593,Left Hemisphere,BA1 ThickAvg,Brodmann Area
1594,Left Hemisphere,BA1 ThickStd,Brodmann Area
1595,Left Hemisphere,BA1 MeanCurv,Brodmann Area
1596,Left Hemisphere,BA1 GausCurv,Brodmann Area
1597,Left Hemisphere,BA1 FoldInd,Brodmann Area
1598,Left Hemisphere,BA1 CurvInd,Brodmann Area
1599,Left Hemisphere,BA2 NumVert,Brodmann Area
1600,Left Hemisphere,BA2 SurfArea,Brodmann Area
1601,Left Hemisphere,BA2 GrayVol,Brodmann Area
1602,Left Hemisphere,BA2 ThickAvg,Brodmann Area
1603,Left Hemisphere,BA2 ThickStd,Brodmann Area
1604,Left Hemisphere,BA2 MeanCurv,Brodmann Area
1605,Left Hemisphere,BA2 GausCurv,Brodmann Area
1606,Left Hemisphere,BA2 FoldInd,Brodmann Area
1607,Left Hemisphere,BA2 CurvInd,Brodmann Area
1608,Left Hemisphere,BA3a NumVert,Brodmann Area
1609,Left Hemisphere,BA3a SurfArea,Brodmann Area
1610,Left Hemisphere,BA3a GrayVol,Brodmann Area
1611,Left Hemisphere,BA3a ThickAvg,Brodmann Area
1612,Left Hemisphere,BA3a ThickStd,Brodmann Area
1613,Left Hemisphere,BA3a MeanCurv,Brodmann Area
1614,Left Hemisphere,BA3a GausCurv,Brodmann Area
1615,Left Hemisphere,BA3a FoldInd,Brodmann Area
1616,Left Hemisphere,BA3a CurvInd,Brodmann Area
1617,Left Hemisphere,BA3b NumVert,Brodmann Area
1618,Left Hemisphere,BA3b SurfArea,Brodmann Area
1619,Left Hemisphere,BA3b GrayVol,Brodmann Area
1620,Left Hemisphere,BA3b ThickAvg,Brodmann Area
1621,Left Hemisphere,BA3b ThickStd,Brodmann Area
1622,Left Hemisphere,BA3b MeanCurv,Brodmann Area
1623,Left Hemisphere,BA3b GausCurv,Brodmann Area
1624,Left Hemisphere,BA3b FoldInd,Brodmann Area
1625,Left Hemisphere,BA3b CurvInd,Brodmann Area
1626,Left Hemisphere,BA4a NumVert,Brodmann Area
1627,Left Hemisphere,BA4a SurfArea,Brodmann Area
1628,Left Hemisphere,BA4a GrayVol,Brodmann Area
1629,Left Hemisphere,BA4a ThickAvg,Brodmann Area
1630,Left Hemisphere,BA4a ThickStd,Brodmann Area
1631,Left Hemisphere,BA4a MeanCurv,Brodmann Area
1632,Left Hemisphere,BA4a GausCurv,Brodmann Area
1633,Left Hemisphere,BA4a FoldInd,Brodmann Area
1634,Left Hemisphere,BA4a CurvInd,Brodmann Area
1635,Left Hemisphere,BA4p NumVert,Brodmann Area
1636,Left Hemisphere,BA4p SurfArea,Brodmann Area
1637,Left Hemisphere,BA4p GrayVol,Brodmann Area
1638,Left Hemisphere,BA4p ThickAvg,Brodmann Area
1639,Left Hemisphere,BA4p ThickStd,Brodmann Area
1640,Left Hemisphere,BA4p MeanCurv,Brodmann Area
1641,Left Hemisphere,BA4p GausCurv,Brodmann Area
1642,Left Hemisphere,BA4p FoldInd,Brodmann Area
1643,Left Hemisphere,BA4p CurvInd,Brodmann Area
1644,Left Hemisphere,BA6 NumVert,Brodmann Area
1645,Left Hemisphere,BA6 SurfArea,Brodmann Area
1646,Left Hemisphere,BA6 GrayVol,Brodmann Area
1647,Left Hemisphere,BA6 ThickAvg,Brodmann Area
1648,Left Hemisphere,BA6 ThickStd,Brodmann Area
1649,Left Hemisphere,BA6 MeanCurv,Brodmann Area
1650,Left Hemisphere,BA6 GausCurv,Brodmann Area
1651,Left Hemisphere,BA6 FoldInd,Brodmann Area
1652,Left Hemisphere,BA6 CurvInd,Brodmann Area
1653,Left Hemisphere,BA44 NumVert,Brodmann Area
1654,Left Hemisphere,BA44 SurfArea,Brodmann Area
1655,Left Hemisphere,BA44 GrayVol,Brodmann Area
1656,Left Hemisphere,BA44 ThickAvg,Brodmann Area
1657,Left Hemisphere,BA44 ThickStd,Brodmann Area
1658,Left Hemisphere,BA44 MeanCurv,Brodmann Area
1659,Left Hemisphere,BA44 GausCurv,Brodmann Area
1660,Left Hemisphere,BA44 FoldInd,Brodmann Area
1661,Left Hemisphere,BA44 CurvInd,Brodmann Area
1662,Left Hemisphere,BA45 NumVert,Brodmann Area
1663,Left Hemisphere,BA45 SurfArea,Brodmann Area
1664,Left Hemisphere,BA45 GrayVol,Brodmann Area
1665,Left Hemisphere,BA45 ThickAvg,Brodmann Area
1666,Left Hemisphere,BA45 ThickStd,Brodmann Area
1667,Left Hemisphere,BA45 MeanCurv,Brodmann Area
1668,Left Hemisphere,BA45 GausCurv,Brodmann Area
1669,Left Hemisphere,BA45 FoldInd,Brodmann Area
1670,Left Hemisphere,BA45 CurvInd,Brodmann Area
1671,Left Hemisphere,V1  NumVert,Ventricle
1672,Left Hemisphere,V1  SurfArea,Ventricle
1673,Left Hemisphere,V1  GrayVol,Ventricle
1674,Left Hemisphere,V1  ThickAvg,Ventricle
1675,Left Hemisphere,V1  ThickStd,Ventricle
1676,Left Hemisphere,V1  MeanCurv,Ventricle
1677,Left Hemisphere,V1  GausCurv,Ventricle
1678,Left Hemisphere,V1  FoldInd,Ventricle
1679,Left Hemisphere,V1  CurvInd,Ventricle
1680,Left Hemisphere,V2  NumVert,Ventricle
1681,Left Hemisphere,V2  SurfArea,Ventricle
1682,Left Hemisphere,V2  GrayVol,Ventricle
1683,Left Hemisphere,V2  ThickAvg,Ventricle
1684,Left Hemisphere,V2  ThickStd,Ventricle
1685,Left Hemisphere,V2  MeanCurv,Ventricle
1686,Left Hemisphere,V2  GausCurv,Ventricle
1687,Left Hemisphere,V2  FoldInd,Ventricle
1688,Left Hemisphere,V2  CurvInd,Ventricle
1689,Left Hemisphere,MT NumVert,Miscellaneous
1690,Left Hemisphere,MT SurfArea,Miscellaneous
1691,Left Hemisphere,MT GrayVol,Miscellaneous
1692,Left Hemisphere,MT ThickAvg,Miscellaneous
1693,Left Hemisphere,MT ThickStd,Miscellaneous
1694,Left Hemisphere,MT MeanCurv,Miscellaneous
1695,Left Hemisphere,MT GausCurv,Miscellaneous
1696,Left Hemisphere,MT FoldInd,Miscellaneous
1697,Left Hemisphere,MT CurvInd,Miscellaneous
1698,Left Hemisphere,perirhinal NumVert,Miscellaneous
1699,Left Hemisphere,perirhinal SurfArea,Miscellaneous
1700,Left Hemisphere,perirhinal GrayVol,Miscellaneous
1701,Left Hemisphere,perirhinal ThickAvg,Miscellaneous
1702,Left Hemisphere,perirhinal ThickStd,Miscellaneous
1703,Left Hemisphere,perirhinal MeanCurv,Miscellaneous
1704,Left Hemisphere,perirhinal GausCurv,Miscellaneous
1705,Left Hemisphere,perirhinal FoldInd,Miscellaneous
1706,Left Hemisphere,perirhinal CurvInd,Miscellaneous
1707,Left Hemisphere,Number of Vertices,Ventricle
1708,Left Hemisphere,White Surface Total Area,Miscellaneous
1709,Left Hemisphere,BA1 NumVert,Brodmann Area
1710,Left Hemisphere,BA1 SurfArea,Brodmann Area
1711,Left Hemisphere,BA1 GrayVol,Brodmann Area
1712,Left Hemisphere,BA1 ThickAvg,Brodmann Area
1713,Left Hemisphere,BA1 ThickStd,Brodmann Area
1714,Left Hemisphere,BA1 MeanCurv,Brodmann Area
1715,Left Hemisphere,BA1 GausCurv,Brodmann Area
1716,Left Hemisphere,BA1 FoldInd,Brodmann Area
1717,Left Hemisphere,BA1 CurvInd,Brodmann Area
1718,Left Hemisphere,BA2 NumVert,Brodmann Area
1719,Left Hemisphere,BA2 SurfArea,Brodmann Area
1720,Left Hemisphere,BA2 GrayVol,Brodmann Area
1721,Left Hemisphere,BA2 ThickAvg,Brodmann Area
1722,Left Hemisphere,BA2 ThickStd,Brodmann Area
1723,Left Hemisphere,BA2 MeanCurv,Brodmann Area
1724,Left Hemisphere,BA2 GausCurv,Brodmann Area
1725,Left Hemisphere,BA2 FoldInd,Brodmann Area
1726,Left Hemisphere,BA2 CurvInd,Brodmann Area
1727,Left Hemisphere,BA3a NumVert,Brodmann Area
1728,Left Hemisphere,BA3a SurfArea,Brodmann Area
1729,Left Hemisphere,BA3a GrayVol,Brodmann Area
1730,Left Hemisphere,BA3a ThickAvg,Brodmann Area
1731,Left Hemisphere,BA3a ThickStd,Brodmann Area
1732,Left Hemisphere,BA3a MeanCurv,Brodmann Area
1733,Left Hemisphere,BA3a GausCurv,Brodmann Area
1734,Left Hemisphere,BA3a FoldInd,Brodmann Area
1735,Left Hemisphere,BA3a CurvInd,Brodmann Area
1736,Left Hemisphere,BA3b NumVert,Brodmann Area
1737,Left Hemisphere,BA3b SurfArea,Brodmann Area
1738,Left Hemisphere,BA3b GrayVol,Brodmann Area
1739,Left Hemisphere,BA3b ThickAvg,Brodmann Area
1740,Left Hemisphere,BA3b ThickStd,Brodmann Area
1741,Left Hemisphere,BA3b MeanCurv,Brodmann Area
1742,Left Hemisphere,BA3b GausCurv,Brodmann Area
1743,Left Hemisphere,BA3b FoldInd,Brodmann Area
1744,Left Hemisphere,BA3b CurvInd,Brodmann Area
1745,Left Hemisphere,BA4a NumVert,Brodmann Area
1746,Left Hemisphere,BA4a SurfArea,Brodmann Area
1747,Left Hemisphere,BA4a GrayVol,Brodmann Area
1748,Left Hemisphere,BA4a ThickAvg,Brodmann Area
1749,Left Hemisphere,BA4a ThickStd,Brodmann Area
1750,Left Hemisphere,BA4a MeanCurv,Brodmann Area
1751,Left Hemisphere,BA4a GausCurv,Brodmann Area
1752,Left Hemisphere,BA4a FoldInd,Brodmann Area
1753,Left Hemisphere,BA4a CurvInd,Brodmann Area
1754,Left Hemisphere,BA4p NumVert,Brodmann Area
1755,Left Hemisphere,BA4p SurfArea,Brodmann Area
1756,Left Hemisphere,BA4p GrayVol,Brodmann Area
1757,Left Hemisphere,BA4p ThickAvg,Brodmann Area
1758,Left Hemisphere,BA4p ThickStd,Brodmann Area
1759,Left Hemisphere,BA4p MeanCurv,Brodmann Area
1760,Left Hemisphere,BA4p GausCurv,Brodmann Area
1761,Left Hemisphere,BA4p FoldInd,Brodmann Area
1762,Left Hemisphere,BA4p CurvInd,Brodmann Area
1763,Left Hemisphere,BA6 NumVert,Brodmann Area
1764,Left Hemisphere,BA6 SurfArea,Brodmann Area
1765,Left Hemisphere,BA6 GrayVol,Brodmann Area
1766,Left Hemisphere,BA6 ThickAvg,Brodmann Area
1767,Left Hemisphere,BA6 ThickStd,Brodmann Area
1768,Left Hemisphere,BA6 MeanCurv,Brodmann Area
1769,Left Hemisphere,BA6 GausCurv,Brodmann Area
1770,Left Hemisphere,BA6 FoldInd,Brodmann Area
1771,Left Hemisphere,BA6 CurvInd,Brodmann Area
1772,Left Hemisphere,BA44 NumVert,Brodmann Area
1773,Left Hemisphere,BA44 SurfArea,Brodmann Area
1774,Left Hemisphere,BA44 GrayVol,Brodmann Area
1775,Left Hemisphere,BA44 ThickAvg,Brodmann Area
1776,Left Hemisphere,BA44 ThickStd,Brodmann Area
1777,Left Hemisphere,BA44 MeanCurv,Brodmann Area
1778,Left Hemisphere,BA44 GausCurv,Brodmann Area
1779,Left Hemisphere,BA44 FoldInd,Brodmann Area
1780,Left Hemisphere,BA44 CurvInd,Brodmann Area
1781,Left Hemisphere,BA45 NumVert,Brodmann Area
1782,Left Hemisphere,BA45 SurfArea,Brodmann Area
1783,Left Hemisphere,BA45 GrayVol,Brodmann Area
1784,Left Hemisphere,BA45 ThickAvg,Brodmann Area
1785,Left Hemisphere,BA45 ThickStd,Brodmann Area
1786,Left Hemisphere,BA45 MeanCurv,Brodmann Area
1787,Left Hemisphere,BA45 GausCurv,Brodmann Area
1788,Left Hemisphere,BA45 FoldInd,Brodmann Area
1789,Left Hemisphere,BA45 CurvInd,Brodmann Area
